# EIS Spectrum Simulation Data
# Generated using physics layer Randles circuit model
# Solution resistance (Rs): 100.000 ohms
# Charge transfer resistance (Rct): 200.000 ohms
# Double layer capacitance (Cdl): 1.000000e-06 F
# Warburg element: not included
#
"# Frequency (Hz), Z_real (Ohm), Z_imag (Ohm)"
1.000000e-01,2.954963e+02,9.542967e+00
1.263848e-01,3.078981e+02,7.991395e-02
1.597312e-01,3.074768e+02,3.328307e+00
2.018760e-01,2.903705e+02,-1.241598e+00
2.551407e-01,2.911911e+02,2.715121e+00
3.224591e-01,2.897095e+02,-1.099561e+01
4.075393e-01,3.111526e+02,6.951231e-01
5.150678e-01,3.005254e+02,-3.831928e+00
6.509675e-01,2.996859e+02,7.685469e+00
8.227241e-01,3.033326e+02,4.448251e+00
1.039798e+00,2.942192e+02,-1.942351e+00
1.314147e+00,2.989175e+02,-4.673901e+00
1.660883e+00,2.928987e+02,-6.077273e+00
2.099104e+00,3.036313e+02,2.842548e+00
2.652948e+00,2.942879e+02,-4.823487e+00
3.352924e+00,3.021616e+02,9.367810e+00
4.237587e+00,3.063579e+02,-7.375248e+00
5.355667e+00,2.992880e+02,-5.312794e+00
6.768750e+00,3.049394e+02,-7.766253e+00
8.554673e+00,2.927184e+02,-1.090261e+01
1.081181e+01,2.928207e+02,-3.736743e-01
1.366448e+01,3.012601e+02,-8.295275e+00
1.726983e+01,2.986286e+02,2.606239e+00
2.182645e+01,2.913835e+02,-5.290946e+00
2.758532e+01,2.968636e+02,-1.830012e+01
3.486365e+01,3.068213e+02,-1.393069e+01
4.406236e+01,2.951596e+02,-1.138295e+01
5.568814e+01,2.991761e+02,-6.557657e+00
7.038136e+01,2.961090e+02,-2.074172e+01
8.895135e+01,2.986844e+02,-2.408479e+01
1.124210e+02,2.981640e+02,-3.695442e+01
1.420831e+02,2.973193e+02,-2.739543e+01
1.795714e+02,2.933638e+02,-5.619540e+01
2.269511e+02,2.897393e+02,-5.146764e+01
2.868317e+02,2.794268e+02,-6.411349e+01
3.625117e+02,2.667089e+02,-7.389842e+01
4.581598e+02,2.474871e+02,-8.331185e+01
5.790444e+02,2.154195e+02,-9.002239e+01
7.318242e+02,2.065327e+02,-9.961804e+01
9.249147e+02,1.817358e+02,-1.062378e+02
1.168952e+03,1.606914e+02,-8.721163e+01
1.477378e+03,1.391637e+02,-8.566096e+01
1.867181e+03,1.329857e+02,-6.950941e+01
2.359833e+03,1.153960e+02,-6.141535e+01
2.982471e+03,1.143279e+02,-4.801654e+01
3.769391e+03,1.079885e+02,-4.057333e+01
4.763938e+03,1.063825e+02,-3.349664e+01
6.020894e+03,1.052900e+02,-2.415942e+01
7.609497e+03,1.063511e+02,-2.597530e+01
9.617249e+03,1.041772e+02,-1.723214e+01
1.215474e+04,1.030067e+02,-1.308104e+01
1.536175e+04,1.034567e+02,-9.693563e+00
1.941492e+04,1.004337e+02,-9.451863e+00
2.453751e+04,1.003915e+02,-1.045534e+01
3.101169e+04,9.916857e+01,-4.573894e+00
3.919407e+04,1.006847e+02,-6.535976e+00
4.953535e+04,1.022799e+02,-2.064276e+00
6.260517e+04,9.999365e+01,-1.904408e+00
7.912343e+04,1.000186e+02,-2.168777e+00
1.000000e+05,9.873528e+01,1.363686e+00
