# EIS Spectrum Simulation Data
# Generated using physics layer Randles circuit model
# Solution resistance (Rs): 100.000 ohms
# Charge transfer resistance (Rct): 5000.000 ohms
# Double layer capacitance (Cdl): 1.000000e-06 F
# Warburg element: not included
#
"# Frequency (Hz), Z_real (Ohm), Z_imag (Ohm)"
1.000000e-01,5.023388e+03,1.469491e+02
1.263848e-01,5.234189e+03,-1.795366e+01
1.597312e-01,5.226979e+03,3.217307e+01
2.018760e-01,4.936101e+03,-5.195357e+01
2.551407e-01,4.949933e+03,7.170828e+00
3.224591e-01,4.924559e+03,-2.361846e+02
4.075393e-01,5.288761e+03,-5.044841e+01
5.150678e-01,5.107624e+03,-1.438194e+02
6.509675e-01,5.092574e+03,3.119543e+01
8.227241e-01,5.153301e+03,-5.003789e+01
1.039798e+00,4.996455e+03,-1.917192e+02
1.314147e+00,5.073115e+03,-2.798534e+02
1.660883e+00,4.965880e+03,-3.562695e+02
2.099104e+00,5.139972e+03,-2.711309e+02
2.652948e+00,4.968775e+03,-4.842702e+02
3.352924e+00,5.081736e+03,-3.482717e+02
4.237587e+00,5.120165e+03,-7.603849e+02
5.355667e+00,4.950567e+03,-8.846094e+02
6.768750e+00,4.966065e+03,-1.118092e+03
8.554673e+00,4.644013e+03,-1.396954e+03
1.081181e+01,4.467831e+03,-1.484925e+03
1.366448e+01,4.342571e+03,-1.888379e+03
1.726983e+01,3.943828e+03,-1.992021e+03
2.182645e+01,3.382190e+03,-2.329346e+03
2.758532e+01,2.918232e+03,-2.620840e+03
3.486365e+01,2.455784e+03,-2.549183e+03
4.406236e+01,1.772401e+03,-2.376834e+03
5.568814e+01,1.332581e+03,-2.091815e+03
7.038136e+01,9.325934e+02,-1.899775e+03
8.895135e+01,6.742379e+02,-1.597689e+03
1.124210e+02,4.808232e+02,-1.353967e+03
1.420831e+02,3.521888e+02,-1.039343e+03
1.795714e+02,2.616423e+02,-8.997419e+02
2.269511e+02,2.082645e+02,-6.845837e+02
2.868317e+02,1.656967e+02,-5.487523e+02
3.625117e+02,1.400437e+02,-4.331044e+02
4.581598e+02,1.202420e+02,-3.413126e+02
5.790444e+02,9.679341e+01,-2.679242e+02
7.318242e+02,1.075202e+02,-2.170326e+02
9.249147e+02,1.027034e+02,-1.789511e+02
1.168952e+03,1.012988e+02,-1.307505e+02
1.477378e+03,9.715856e+01,-1.095953e+02
1.867181e+03,1.034422e+02,-8.288323e+01
2.359833e+03,9.638515e+01,-6.820384e+01
2.982471e+03,1.015224e+02,-5.170121e+01
3.769391e+03,9.984409e+01,-4.236278e+01
4.763938e+03,1.011362e+02,-3.435980e+01
6.020894e+03,1.019425e+02,-2.466503e+01
7.609497e+03,1.041951e+02,-2.610038e+01
9.617249e+03,1.028371e+02,-1.733465e+01
1.215474e+04,1.021703e+02,-1.313650e+01
1.536175e+04,1.029282e+02,-9.724461e+00
1.941492e+04,1.001114e+02,-9.461562e+00
2.453751e+04,1.001895e+02,-1.045419e+01
3.101169e+04,9.904344e+01,-4.577963e+00
3.919407e+04,1.006051e+02,-6.535694e+00
4.953535e+04,1.022292e+02,-2.065671e+00
6.260517e+04,9.996265e+01,-1.905015e+00
7.912343e+04,9.999919e+01,-2.168949e+00
1.000000e+05,9.872328e+01,1.363226e+00
