# EIS Spectrum Simulation Data
# Generated using physics layer Randles circuit model
# Solution resistance (Rs): 100.000 ohms
# Charge transfer resistance (Rct): 2000.000 ohms
# Double layer capacitance (Cdl): 1.000000e-06 F
# Warburg element: not included
#
"# Frequency (Hz), Z_real (Ohm), Z_imag (Ohm)"
1.000000e-01,2.068471e+03,6.446338e+01
1.263848e-01,2.155282e+03,-2.394645e+00
1.597312e-01,2.152330e+03,1.956465e+01
2.018760e-01,2.032581e+03,-1.340967e+01
2.551407e-01,2.038318e+03,1.304230e+01
3.224591e-01,2.027935e+03,-8.450547e+01
4.075393e-01,2.178015e+03,-4.659542e+00
5.150678e-01,2.103595e+03,-3.886133e+01
6.509675e-01,2.097669e+03,3.858220e+01
8.227241e-01,2.123115e+03,1.190834e+01
1.039798e+00,2.059199e+03,-3.789468e+01
1.314147e+00,2.091882e+03,-6.342037e+01
1.660883e+00,2.049437e+03,-8.133478e+01
2.099104e+00,2.124029e+03,-2.913691e+01
2.652948e+00,2.057832e+03,-9.568302e+01
3.352924e+00,2.111598e+03,-1.270815e+01
4.237587e+00,2.138827e+03,-1.503110e+02
5.355667e+00,2.086073e+03,-1.617015e+02
6.768750e+00,2.120187e+03,-2.112007e+02
8.554673e+00,2.026629e+03,-2.734689e+02
1.081181e+01,2.014203e+03,-2.505511e+02
1.366448e+01,2.051820e+03,-3.671387e+02
1.726983e+01,2.001303e+03,-3.669970e+02
2.182645e+01,1.902892e+03,-5.088916e+02
2.758532e+01,1.866283e+03,-6.942090e+02
3.486365e+01,1.824179e+03,-7.684021e+02
4.406236e+01,1.604762e+03,-8.496594e+02
5.568814e+01,1.443404e+03,-8.971203e+02
7.038136e+01,1.209873e+03,-1.009308e+03
8.895135e+01,9.945157e+02,-1.003253e+03
1.124210e+02,7.760987e+02,-9.809760e+02
1.420831e+02,5.897435e+02,-8.275791e+02
1.795714e+02,4.372021e+02,-7.794574e+02
2.269511e+02,3.305447e+02,-6.213952e+02
2.868317e+02,2.477949e+02,-5.158442e+02
3.625117e+02,1.937476e+02,-4.162595e+02
4.581598e+02,1.547376e+02,-3.327444e+02
5.790444e+02,1.184719e+02,-2.635467e+02
7.318242e+02,1.214132e+02,-2.149012e+02
9.249147e+02,1.114232e+02,-1.780256e+02
1.168952e+03,1.067779e+02,-1.301306e+02
1.477378e+03,1.005472e+02,-1.093623e+02
1.867181e+03,1.056396e+02,-8.272550e+01
2.359833e+03,9.770632e+01,-6.814650e+01
2.982471e+03,1.023819e+02,-5.165857e+01
3.769391e+03,1.003763e+02,-4.234762e+01
4.763938e+03,1.014736e+02,-3.435482e+01
6.020894e+03,1.021555e+02,-2.465771e+01
7.609497e+03,1.043315e+02,-2.610495e+01
9.617249e+03,1.029215e+02,-1.733433e+01
1.215474e+04,1.022228e+02,-1.313605e+01
1.536175e+04,1.029614e+02,-9.724025e+00
1.941492e+04,1.001316e+02,-9.461699e+00
2.453751e+04,1.002021e+02,-1.045463e+01
3.101169e+04,9.905127e+01,-4.577891e+00
3.919407e+04,1.006101e+02,-6.535802e+00
4.953535e+04,1.022324e+02,-2.065628e+00
6.260517e+04,9.996459e+01,-1.905000e+00
7.912343e+04,1.000004e+02,-2.168949e+00
1.000000e+05,9.872403e+01,1.363249e+00
